timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1728914973064,1323,Homepage Test,200,OK,Thread Group 1-20,text,true,,48544,192,20,20,https://automationexercise.com/products,724,0,0
1728914973661,769,Homepage Test,200,OK,Thread Group 1-41,text,true,,48550,192,20,20,https://automationexercise.com/products,676,0,0
1728914973772,669,Homepage Test,200,OK,Thread Group 1-29,text,true,,48544,192,19,19,https://automationexercise.com/products,659,0,0
1728914973788,954,Homepage Test,200,OK,Thread Group 1-36,text,true,,48556,192,19,19,https://automationexercise.com/products,791,0,0
1728914973677,1071,Homepage Test,200,OK,Thread Group 1-27,text,true,,48544,192,18,18,https://automationexercise.com/products,774,0,0
1728914973725,1071,Homepage Test,200,OK,Thread Group 1-23,text,true,,48544,192,17,17,https://automationexercise.com/products,769,0,0
1728914973724,1078,Homepage Test,200,OK,Thread Group 1-50,text,true,,48548,192,17,17,https://automationexercise.com/products,729,0,0
1728914973788,1015,Homepage Test,200,OK,Thread Group 1-40,text,true,,48550,192,16,16,https://automationexercise.com/products,957,0,0
1728914973914,1015,Homepage Test,200,OK,Thread Group 1-35,text,true,,48544,192,15,15,https://automationexercise.com/products,891,0,0
1728914973914,1071,Homepage Test,200,OK,Thread Group 1-33,text,true,,48550,192,15,15,https://automationexercise.com/products,889,0,0
1728914959079,15908,Homepage Test,200,OK,Thread Group 1-24,text,true,,48550,192,14,14,https://automationexercise.com/products,3485,0,1818
1728914967597,7456,Homepage Test,200,OK,Thread Group 1-34,text,true,,48550,192,14,14,https://automationexercise.com/products,1335,0,0
1728914974103,1004,Homepage Test,200,OK,Thread Group 1-49,text,true,,48548,192,14,14,https://automationexercise.com/products,889,0,0
1728914974103,1052,Homepage Test,200,OK,Thread Group 1-39,text,true,,48550,192,13,13,https://automationexercise.com/products,991,0,0
1728914974165,1005,Homepage Test,200,OK,Thread Group 1-30,text,true,,48548,192,13,13,https://automationexercise.com/products,947,0,0
1728914973835,1438,Homepage Test,200,OK,Thread Group 1-48,text,true,,48544,192,12,12,https://automationexercise.com/products,1318,0,0
1728914974386,894,Homepage Test,200,OK,Thread Group 1-47,text,true,,48542,192,12,12,https://automationexercise.com/products,831,0,0
1728914974386,949,Homepage Test,200,OK,Thread Group 1-32,text,true,,48548,192,12,12,https://automationexercise.com/products,894,0,0
1728914974624,768,Homepage Test,200,OK,Thread Group 1-38,text,true,,48540,192,11,11,https://automationexercise.com/products,717,0,0
1728914974742,660,Homepage Test,200,OK,Thread Group 1-29,text,true,,48542,192,11,11,https://automationexercise.com/products,650,0,0
1728914973080,2388,Homepage Test,200,OK,Thread Group 1-26,text,true,,48546,192,10,10,https://automationexercise.com/products,775,0,0
1728914975105,470,Homepage Test,200,OK,Thread Group 1-23,text,true,,48544,192,10,10,https://automationexercise.com/products,363,0,0
1728914975231,411,Homepage Test,200,OK,Thread Group 1-35,text,true,,48542,192,9,9,https://automationexercise.com/products,356,0,0
1728914974689,1015,Homepage Test,200,OK,Thread Group 1-20,text,true,,48544,192,8,8,https://automationexercise.com/products,703,0,0
1728914975294,419,Homepage Test,200,OK,Thread Group 1-24,text,true,,48542,192,7,7,https://automationexercise.com/products,410,0,0
1728914975356,403,Homepage Test,200,OK,Thread Group 1-34,text,true,,48550,192,7,7,https://automationexercise.com/products,398,0,0
1728914975466,429,Homepage Test,200,OK,Thread Group 1-39,text,true,,48554,192,7,7,https://automationexercise.com/products,361,0,0
1728914975592,422,Homepage Test,200,OK,Thread Group 1-47,text,true,,48544,192,6,6,https://automationexercise.com/products,303,0,0
1728914975576,487,Homepage Test,200,OK,Thread Group 1-48,text,true,,48548,192,5,5,https://automationexercise.com/products,438,0,0
1728914975702,369,Homepage Test,200,OK,Thread Group 1-38,text,true,,48544,192,5,5,https://automationexercise.com/products,361,0,0
1728914976063,369,Homepage Test,200,OK,Thread Group 1-34,text,true,,48548,192,4,4,https://automationexercise.com/products,361,0,0
1728914976017,458,Homepage Test,200,OK,Thread Group 1-24,text,true,,48554,192,4,4,https://automationexercise.com/products,403,0,0
1728914976364,418,Homepage Test,200,OK,Thread Group 1-48,text,true,,48550,192,4,4,https://automationexercise.com/products,309,0,0
1728914976742,392,Homepage Test,200,OK,Thread Group 1-34,text,true,,48548,192,3,3,https://automationexercise.com/products,341,0,0
1728914976789,400,Homepage Test,200,OK,Thread Group 1-24,text,true,,48558,192,2,2,https://automationexercise.com/products,345,0,0
1728914975781,1952,Homepage Test,200,OK,Thread Group 1-26,text,true,,48544,192,2,2,https://automationexercise.com/products,403,0,0
1728914977497,658,Homepage Test,200,OK,Thread Group 1-24,text,true,,48548,192,1,1,https://automationexercise.com/products,445,0,0
