timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1728915166511,348,Homepage Test,200,OK,Thread Group 1-44,text,true,,7321,189,12,12,https://automationexercise.com/login,299,0,0
1728915166575,287,Homepage Test,200,OK,Thread Group 1-48,text,true,,7321,189,12,12,https://automationexercise.com/login,284,0,0
1728915166575,288,Homepage Test,200,OK,Thread Group 1-41,text,true,,7315,189,12,12,https://automationexercise.com/login,287,0,0
1728915166747,289,Homepage Test,200,OK,Thread Group 1-42,text,true,,7311,189,12,12,https://automationexercise.com/login,288,0,0
1728915166747,290,Homepage Test,200,OK,Thread Group 1-47,text,true,,7313,189,12,12,https://automationexercise.com/login,289,0,0
1728915166747,292,Homepage Test,200,OK,Thread Group 1-45,text,true,,7317,189,12,12,https://automationexercise.com/login,290,0,0
1728915166853,243,Homepage Test,200,OK,Thread Group 1-43,text,true,,7315,189,12,12,https://automationexercise.com/login,242,0,0
1728915166856,241,Homepage Test,200,OK,Thread Group 1-46,text,true,,7313,189,12,12,https://automationexercise.com/login,240,0,0
1728915166215,883,Homepage Test,200,OK,Thread Group 1-50,text,true,,7317,189,12,12,https://automationexercise.com/login,882,0,234
1728915166935,341,Homepage Test,200,OK,Thread Group 1-49,text,true,,7313,189,12,12,https://automationexercise.com/login,339,0,0
1728915167108,238,Homepage Test,200,OK,Thread Group 1-39,text,true,,7315,189,12,12,https://automationexercise.com/login,237,0,0
1728915167108,346,Homepage Test,200,OK,Thread Group 1-40,text,true,,7323,189,11,11,https://automationexercise.com/login,346,0,0
1728915167171,284,Homepage Test,200,OK,Thread Group 1-44,text,true,,7317,189,10,10,https://automationexercise.com/login,284,0,0
1728915167171,287,Homepage Test,200,OK,Thread Group 1-41,text,true,,7313,189,10,10,https://automationexercise.com/login,284,0,0
1728915167171,287,Homepage Test,200,OK,Thread Group 1-48,text,true,,7319,189,10,10,https://automationexercise.com/login,285,0,0
1728915167344,240,Homepage Test,200,OK,Thread Group 1-47,text,true,,7317,189,9,9,https://automationexercise.com/login,239,0,0
1728915167344,240,Homepage Test,200,OK,Thread Group 1-45,text,true,,7313,189,9,9,https://automationexercise.com/login,239,0,0
1728915167344,243,Homepage Test,200,OK,Thread Group 1-42,text,true,,7309,189,9,9,https://automationexercise.com/login,242,0,0
1728915167406,295,Homepage Test,200,OK,Thread Group 1-50,text,true,,7317,189,8,8,https://automationexercise.com/login,295,0,0
1728915167406,296,Homepage Test,200,OK,Thread Group 1-43,text,true,,7313,189,8,8,https://automationexercise.com/login,295,0,0
1728915167406,299,Homepage Test,200,OK,Thread Group 1-46,text,true,,7313,189,7,7,https://automationexercise.com/login,296,0,0
1728915167579,247,Homepage Test,200,OK,Thread Group 1-49,text,true,,7315,189,7,7,https://automationexercise.com/login,246,0,0
1728915167767,225,Homepage Test,200,OK,Thread Group 1-48,text,true,,7319,189,7,7,https://automationexercise.com/login,224,0,0
1728915167767,226,Homepage Test,200,OK,Thread Group 1-44,text,true,,7319,189,7,7,https://automationexercise.com/login,225,0,0
1728915167893,285,Homepage Test,200,OK,Thread Group 1-47,text,true,,7323,189,6,6,https://automationexercise.com/login,284,0,0
1728915167893,285,Homepage Test,200,OK,Thread Group 1-45,text,true,,7319,189,6,6,https://automationexercise.com/login,283,0,0
1728915168003,235,Homepage Test,200,OK,Thread Group 1-50,text,true,,7317,189,5,5,https://automationexercise.com/login,233,0,0
1728915168019,335,Homepage Test,200,OK,Thread Group 1-46,text,true,,7317,189,5,5,https://automationexercise.com/login,334,0,0
1728915168129,278,Homepage Test,200,OK,Thread Group 1-49,text,true,,7319,189,4,4,https://automationexercise.com/login,237,0,0
1728915168302,298,Homepage Test,200,OK,Thread Group 1-48,text,true,,7317,189,4,4,https://automationexercise.com/login,296,0,0
1728915168491,239,Homepage Test,200,OK,Thread Group 1-47,text,true,,7313,189,3,3,https://automationexercise.com/login,239,0,0
1728915168538,302,Homepage Test,200,OK,Thread Group 1-50,text,true,,7315,189,2,2,https://automationexercise.com/login,301,0,0
1728915168711,301,Homepage Test,200,OK,Thread Group 1-49,text,true,,7317,189,2,2,https://automationexercise.com/login,301,0,0
1728915169152,237,Homepage Test,200,OK,Thread Group 1-50,text,true,,7317,189,1,1,https://automationexercise.com/login,236,0,0
